rk	ufi	uni	full_name	nt	lat_dd	long_dd	efctv_dt	term_dt_f	term_dt_n	desig_cd	fc	cc_ft	adm1	ft_link	name_rank	lang_cd	transl_cd	script_cd	name_link	cc_nm	generic	full_nm_nd	sort_gen	sort_name	lat_dms	long_dms	mgrs	mod_dt_ft	mod_dt_nm	dialect_cd	display	gis_notes
5	12998483	16424340	Kūba	N	25.039708	82.811925				TRIG	S	IND	IN-UP		1							Kuba		KUBA	25:02:23	82:48:43	44RPN8280270568	2015-07-24T00:00:00.000Z	2015-07-24T00:00:00.000Z		1,2	
5	-2112913	-2932146	Tair	V	18.352201	76.142231				RSTN	S	IND	IN-MH									Tair		TAIR	18:21:08	76:08:32	43QFA2068429531	2013-01-15T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2089272	-2901302	Asvali	N	19.822838	73.713677				RSTN	S	IND	IN-MH		1							Asvali		ASVALI	19:49:22	73:42:49	43QCB6528592390	2013-01-09T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2089136	-2901100	Arnd	V	26.987909	76.466691				RSTN	S	IND	IN-RJ									Arnd		ARND	26:59:16	76:28:00	43RFK4554385942	2012-09-18T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2088904	-2900810	Angar	N	17.928613	75.607563				RSTN	S	IND	IN-MH		1							Angar		ANGAR	17:55:43	75:36:27	43QEV6434582393	2012-10-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2100115	-2915771	Katra	N	26.84394	82.204415				RSTN	S	IND	IN-UP		1							Katra		KATRA	26:50:38	82:12:16	44RPQ1966669718	2012-09-21T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2090660	-2903071	Barsua	N	21.844212	85.119344				RSTN	S	IND	IN-OR		1							Barsua		BARSUA	21:50:39	85:07:10	45QUE0564016771	2012-10-03T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2107427	-2925635	Patas	N	18.473683	74.47019				RSTN	S	IND	IN-MH		1							Patas		PATAS	18:28:25	74:28:13	43QDA4406442675	2012-10-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2109528	-2928376	Rohtās	N	24.616667	83.916667				RSTN	S	IND	IN-BR		1							Rohtas		ROHTAS	24:37:00	83:55:00	44RQN9531025636	2003-03-03T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2102661	-2919187	Linch	N	23.532471	72.360686				RSTN	S	IND	IN-GJ		1							Linch		LINCH	23:31:57	72:21:38	43QBG3052604945	2012-09-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2106509	-2924373	Odur	V	14.066667	79.85				RSTN	S	IND	IN-AP									Odur		ODUR	14:04:00	79:51:00	44PLA7583955402	2003-02-10T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2089136	-2901114	Arnū	N	26.987909	76.466691				RSTN	S	IND	IN-RJ		1							Arnu		ARNU	26:59:16	76:28:00	43RFK4554385942	2012-09-18T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2760144	-3831223	Ferozepore	V	30.991282	74.551544				DAM	S	IND	IN-PB									Ferozepore		FEROZEPORE	30:59:29	74:33:06	43RDQ5718428722	2018-11-13T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2760144	19147084	Ferozepore Headworks	N	30.991282	74.551544				DAM	S	IND	IN-PB		1							Ferozepore Headworks		FEROZEPOREHEADWORKS	30:59:29	74:33:06	43RDQ5718428722	2018-11-13T00:00:00.000Z	2018-11-13T00:00:00.000Z		1,2,3,4,5	
5	-2115156	-3206529	Olavakod Junction	N	10.799224	76.637234				RSTN	S	IND	IN-KL		1							Olavakod Junction		OLAVAKODJUNCTION	10:47:57	76:38:14	43PFM7900094259	2017-01-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2115156	-2924403	Olavakkot Junction	V	10.799224	76.637234				RSTN	S	IND	IN-KL		2							Olavakkot Junction		OLAVAKKOTJUNCTION	10:47:57	76:38:14	43PFM7900094259	2017-01-24T00:00:00.000Z	2017-01-24T00:00:00.000Z		1,2,3,4,5	
5	-2115156	-2924404	Olavakod	V	10.799224	76.637234				RSTN	S	IND	IN-KL									Olavakod		OLAVAKOD	10:47:57	76:38:14	43PFM7900094259	2017-01-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114994	-2903546	Belraien	V	28.383333	81.033333				RSTN	S	IND	IN-UP									Belraien		BELRAIEN	28:23:00	81:02:00	44RNS0326639668	2003-03-03T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114994	-3611694	Kauriāla Ghāt	N	28.383333	81.033333				RSTN	S	IND	IN-UP		1							Kauriala Ghat		KAURIALAGHAT	28:23:00	81:02:00	44RNS0326639668	2003-03-03T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114962	-2935749	Zorāwarpura	N	29.755697	73.449149				RSTN	S	IND	IN-RJ		1							Zorawarpura		ZORAWARPURA	29:45:21	73:26:57	43RCN5005092722	2012-08-22T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114953	-2935737	Zingzingbar	N	32.793365	77.323723				HLT	S	IND	IN-HP		1							Zingzingbar		ZINGZINGBAR	32:47:36	77:19:25	43SGS1760230770	2012-08-15T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114951	-2935735	Zindpura	V	28.192906	79.850514				RSTN	S	IND	IN-UP									Zindpura		ZINDPURA	28:11:34	79:51:02	44RLS8717719107	2015-07-29T00:00:00.000Z	2015-07-29T00:00:00.000Z		1,2,3,4,5	
5	-2114951	16475720	Zindpurā Railroad Station	N	28.192906	79.850514				RSTN	S	IND	IN-UP		2							Zindpura Railroad Station		ZINDPURARAILROADSTATION	28:11:34	79:51:02	44RLS8717719107	2015-07-29T00:00:00.000Z	2015-07-29T00:00:00.000Z		1,2,3,4,5	
5	-2114951	16476637	Zindpurā	N	28.192906	79.850514				RSTN	S	IND	IN-UP		1							Zindpura		ZINDPURA	28:11:34	79:51:02	44RLS8717719107	2015-07-29T00:00:00.000Z	2015-07-29T00:00:00.000Z		1,2,3,4,5	
5	-2114949	-2935732	Zerpur	V	28.32426	76.097867				RSTN	S	IND	IN-HR									Zerpur		ZERPUR	28:19:27	76:05:52	43RFM0762433612	2012-09-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114949	-2935733	Zerpur Pali	N	28.32426	76.097867				RSTN	S	IND	IN-HR		1							Zerpur Pali		ZERPURPALI	28:19:27	76:05:52	43RFM0762433612	2012-09-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114937	-2935714	Zankhvāv	N	21.45	73.316667				RSTN	S	IND	IN-GJ		1							Zankhvav		ZANKHVAV	21:27:00	73:19:00	43QCD2556472889	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114934	-2914854	Kandukūru	V	14.590739	77.6413				RSTN	S	IND	IN-AP									Kandukuru		KANDUKURU	14:35:27	77:38:29	43PGS8458114714	2013-01-23T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114934	-2935711	Zangālapalle	N	14.590739	77.6413				RSTN	S	IND	IN-AP		1							Zangalapalle		ZANGALAPALLE	14:35:27	77:38:29	43PGS8458114714	2013-01-23T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114932	16372968	Zamānia Railroad Station	N	25.374197	83.543764				RSTN	S	IND	IN-UP		2							Zamania Railroad Station	RAILROADSTATION	ZAMANIARAILROADSTATION	25:22:27	83:32:38	44RQP5596108819	2015-07-16T00:00:00.000Z	2015-07-16T00:00:00.000Z		1,2,3,4,5	
5	-2114932	-2935707	Zamānia	N	25.374197	83.543764				RSTN	S	IND	IN-UP		1							Zamania		ZAMANIA	25:22:27	83:32:38	44RQP5596108819	2015-07-16T00:00:00.000Z	2015-07-16T00:00:00.000Z		1,2,3,4,5	
5	-2114930	-2935705	Zālung Seru	N	34.36573	79.273855				HLT	S	IND	NULL		1							Zalung Seru		ZALUNGSERU	34:21:57	79:16:26	44SLD4127204059	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114901	-2935665	Yeulkhed	N	20.725117	77.079959				RSTN	S	IND	IN-MH		1							Yeulkhed		YEULKHED	20:43:30	77:04:48	43QGC1659793118	2013-01-15T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114893	16296566	Yermarās Cantonment	N	16.269712	77.359819				INSM	S	IND	IN-KA		1							Yermaras Cantonment		YERMARASCANTONMENT	16:16:11	77:21:35	43QGU5220000225	2015-07-08T00:00:00.000Z	2015-07-08T00:00:00.000Z		1,2,3,4,5	
5	-2114893	-2935651	Yermarās	V	16.269712	77.359819				INSM	S	IND	IN-KA									Yermaras		YERMARAS	16:16:11	77:21:35	43QGU5220000225	2015-07-08T00:00:00.000Z	2015-07-08T00:00:00.000Z		1,2,3,4,5	
5	-2114876	-2935616	Yellakaru	V	13.846429	79.65049				RSTN	S	IND	IN-AP									Yellakaru		YELLAKARU	13:50:47	79:39:02	44PLA5415731153	2016-12-13T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114876	17911964	Yellakūru Railway Station	N	13.846429	79.65049				RSTN	S	IND	IN-AP		1							Yellakuru Railway Station		YELLAKURURAILWAYSTATION	13:50:47	79:39:02	44PLA5415731153	2016-12-13T00:00:00.000Z	2016-12-13T00:00:00.000Z		1,2,3,4,5	
5	-2114876	-2935617	Yellakūru	V	13.846429	79.65049				RSTN	S	IND	IN-AP									Yellakuru		YELLAKURU	13:50:47	79:39:02	44PLA5415731153	2016-12-13T00:00:00.000Z	2016-12-13T00:00:00.000Z		1,2,3,4,5	
5	-2114853	-2935766	Oeotmal	V	20.387037	78.119694				RSTN	S	IND	IN-MH									Oeotmal		OEOTMAL	20:23:13	78:07:11	44QJH9935256946	2013-01-16T00:00:00.000Z	1996-03-28T00:00:00.000Z		1,2,3,4,5	
5	-2114853	-2935587	Yavatmāl	N	20.387037	78.119694				RSTN	S	IND	IN-MH		1							Yavatmal		YAVATMAL	20:23:13	78:07:11	44QJH9935256946	2013-01-16T00:00:00.000Z	1996-03-28T00:00:00.000Z		1,2,3,4,5	
5	-2114847	-2935581	Yarrampalli	N	14.290646	77.624389				RSTN	S	IND	IN-AP		1							Yarrampalli		YARRAMPALLI	14:17:26	77:37:28	43PGR8313881472	2013-01-23T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114847	-2934947	Verrampalli	V	14.290646	77.624389				RSTN	S	IND	IN-AP									Verrampalli		VERRAMPALLI	14:17:26	77:37:28	43PGR8313881472	2013-01-23T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114847	-2935655	Yerrampalli	V	14.290646	77.624389				RSTN	S	IND	IN-AP									Yerrampalli		YERRAMPALLI	14:17:26	77:37:28	43PGR8313881472	2013-01-23T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114847	-2935580	Yarrampalle	V	14.290646	77.624389				RSTN	S	IND	IN-AP									Yarrampalle		YARRAMPALLE	14:17:26	77:37:28	43PGR8313881472	2013-01-23T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114845	10647302	Yashileke	V	34.656566	78.190229				HLT	S	IND	IN-LA			zho						Yashileke		YASHILEKE	34:39:24	78:11:25	44SKD4250038551	2020-07-24T00:00:00.000Z	2008-09-02T00:00:00.000Z		1,2,3,4,5	
5	-2114845	-2935577	Yargulak	N	34.656566	78.190229				HLT	S	IND	IN-LA		1							Yargulak		YARGULAK	34:39:24	78:11:25	44SKD4250038551	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114845	10647301	雅石勒克	VS	34.656566	78.190229				HLT	S	IND	IN-LA			zho						雅石勒克		雅石勒克	34:39:24	78:11:25	44SKD4250038551	2020-07-24T00:00:00.000Z	2008-09-02T00:00:00.000Z		1,2,3,4,5	
5	-2114833	-2935563	Yangpa	N	35.55	79.466667				HLT	S	IND	NULL		1							Yangpa		YANGPA	35:33:00	79:28:00	44SLE6101835120	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114810	-2935529	Yahle	N	33.38143	78.522914				HLT	S	IND	IN-LA		1							Yahle		YAHLE	33:22:53	78:31:22	44SKB6957396315	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114808	-2935527	Yaglung	N	34.767541	77.123757				HLT	S	IND	IN-LA		1							Yaglung		YAGLUNG	34:46:03	77:07:26	43SFU9435949319	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114789	-2935372	Warli Fort	V	19.016667	72.816667				FT	S	IND	IN-MH									Warli Fort		WARLIFORT	19:01:00	72:49:00	43QBB7018304099	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114789	-2935501	Worli Fort	N	19.016667	72.816667				FT	S	IND	IN-MH		1							Worli Fort		WORLIFORT	19:01:00	72:49:00	43QBB7018304099	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114772	-2935480	Wilson Dam	N	19.55	73.716667				DAM	S	IND	IN-MH		1							Wilson Dam		WILSONDAM	19:33:00	73:43:00	43QCB6537162190	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114768	-2935476	Fort William	N	22.533333	88.316667				FT	S	IND	IN-WB		1							Fort William		FORTWILLIAM	22:32:00	88:19:00	45QXE3540292458	2003-02-12T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114751	-2935452	West Hills	V	11.28617	75.764481				RSTN	S	IND	IN-KL									West Hills		WESTHILLS	11:17:10	75:45:52	43PEN8343647731	2013-01-25T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114751	-2935451	West Hill	N	11.28617	75.764481				RSTN	S	IND	IN-KL		1							West Hill		WESTHILL	11:17:10	75:45:52	43PEN8343647731	2013-01-25T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114736	17121289	Wena Railroad Station	N	25.326713	85.532009				RSTN	S	IND	IN-BR		2							Wena Railroad Station		WENARAILROADSTATION	25:19:36	85:31:55	45RUJ5224901935	2015-12-03T00:00:00.000Z	2015-12-03T00:00:00.000Z		1,2,3,4,5	
5	-2114736	-2935427	Wena	N	25.326713	85.532009				RSTN	S	IND	IN-BR		1							Wena		WENA	25:19:36	85:31:55	45RUJ5224901935	2015-12-03T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114715	-2935399	Washimbe	N	18.280764	75.016138				RSTN	S	IND	IN-MH		1							Washimbe		WASHIMBE	18:16:51	75:00:58	43QEA0170621249	2012-10-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114711	-2935395	Wasāi Dābhla	N	23.53035	72.575455				RSTN	S	IND	IN-GJ		1							Wasai Dabhla		WASAIDABHLA	23:31:49	72:34:32	43QBG5246004323	2012-09-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114711	-2934758	Vasai Dabhla	V	23.53035	72.575455				RSTN	S	IND	IN-GJ									Vasai Dabhla		VASAIDABHLA	23:31:49	72:34:32	43QBG5246004323	2012-09-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114711	-2934757	Vasai Dabhia	V	23.53035	72.575455				RSTN	S	IND	IN-GJ									Vasai Dabhia		VASAIDABHIA	23:31:49	72:34:32	43QBG5246004323	2012-09-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114705	-2935387	Warugarh	N	17.853171	74.441662				FT	S	IND	IN-MH		1							Warugarh		WARUGARH	17:51:11	74:26:30	43QDV4084374029	2012-10-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114705	-2935388	Warugarh Fort	V	17.853171	74.441662				FT	S	IND	IN-MH									Warugarh Fort		WARUGARHFORT	17:51:11	74:26:30	43QDV4084374029	2012-10-04T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114704	16376792	Vārudkhed Railroad Station	N	20.37445	77.632702				RSTN	S	IND	IN-MH		2							Varudkhed Railroad Station		VARUDKHEDRAILROADSTATION	20:22:28	77:37:58	43QGC7481155118	2015-07-17T00:00:00.000Z	2015-07-17T00:00:00.000Z		1,2,3,4,5	
5	-2114704	-2935386	Warudkhed	V	20.37445	77.632702				RSTN	S	IND	IN-MH									Warudkhed		WARUDKHED	20:22:28	77:37:58	43QGC7481155118	2015-07-17T00:00:00.000Z	2015-07-17T00:00:00.000Z		1,2,3,4,5	
5	-2114704	16376793	Vārudkhed	N	20.37445	77.632702				RSTN	S	IND	IN-MH		1							Varudkhed		VARUDKHED	20:22:28	77:37:58	43QGC7481155118	2015-07-17T00:00:00.000Z	2015-07-17T00:00:00.000Z		1,2,3,4,5	
5	-2114704	-2934747	Vārud	V	20.37445	77.632702				RSTN	S	IND	IN-MH									Varud		VARUD	20:22:28	77:37:58	43QGC7481155118	2015-07-17T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114699	-2935380	Warsāmedi	N	23.137047	70.090982				RSTN	S	IND	IN-GJ		1							Warsamedi		WARSAMEDI	23:08:13	70:05:28	42QXL1169759109	2013-01-08T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114689	-2935364	Wāria	N	23.55	87.25				RSTN	S	IND	IN-WB		1							Waria		WARIA	23:33:00	87:15:00	45QWG2551504429	2003-02-12T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114686	16388912	Wargaon Railroad Station	N	18.929548	76.640667				RSTN	S	IND	IN-MH		2							Wargaon Railroad Station		WARGAONRAILROADSTATION	18:55:46	76:38:26	43QFA7277193835	2015-07-20T00:00:00.000Z	2015-07-20T00:00:00.000Z		1,2,3,4,5	
5	-2114686	-2935361	Wargaon	N	18.929548	76.640667				RSTN	S	IND	IN-MH		1							Wargaon		WARGAON	18:55:46	76:38:26	43QFA7277193835	2015-07-20T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114686	-2935347	Wardgaon	V	18.929548	76.640667				RSTN	S	IND	IN-MH									Wardgaon		WARDGAON	18:55:46	76:38:26	43QFA7277193835	2015-07-20T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114681	-2935351	Wardha	N	20.732559	78.595075				RSTN	S	IND	IN-MH		1							Wardha		WARDHA	20:43:57	78:35:42	44QKH4956194411	2013-01-16T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114681	-2935354	Wardha Junction	V	20.732559	78.595075				RSTN	S	IND	IN-MH									Wardha Junction		WARDHAJUNCTION	20:43:57	78:35:42	44QKH4956194411	2013-01-16T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114675	-2935344	Warangal Fort	N	17.957023	79.614399				FT	S	IND	IN-AP		1							Warangal Fort	FORT	WARANGALFORT	17:57:25	79:36:52	44QLE5326985978	2015-07-13T00:00:00.000Z	2015-07-13T00:00:00.000Z		1,2,3,4,5	
5	-2114669	-2935333	Wānsjālia	N	21.798589	69.872019				RSTN	S	IND	IN-GJ		1							Wansjalia		WANSJALIA	21:47:55	69:52:19	42QWK9014010789	2013-01-08T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114667	-2935329	Wanparti Road	N	16.386121	77.886381				RSTN	S	IND	IN-AP		1							Wanparti Road		WANPARTIROAD	16:23:10	77:53:11	43QHU0832913839	2013-01-18T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114655	17140438	Wangāpalli	V	17.58148	78.985143				RSTN	S	IND	IN-AP									Wangapalli		WANGAPALLI	17:34:53	78:59:07	44QKE8616845019	2015-12-10T00:00:00.000Z	2015-12-10T00:00:00.000Z		1,2,3,4,5	
5	-2114655	-2935316	Wangāpalli Railroad Station	N	17.58148	78.985143				RSTN	S	IND	IN-AP		1							Wangapalli Railroad Station		WANGAPALLIRAILROADSTATION	17:34:53	78:59:07	44QKE8616845019	2015-12-10T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114655	-2935237	Wagāpalli	V	17.58148	78.985143				RSTN	S	IND	IN-AP									Wagapalli		WAGAPALLI	17:34:53	78:59:07	44QKE8616845019	2015-12-10T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114652	-2935310	Wandan	V	17.833333	74.033333				FT	S	IND	IN-MH									Wandan		WANDAN	17:50:00	74:02:00	43QCV9756672011	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114652	-2935311	Wandan Fort	N	17.833333	74.033333				FT	S	IND	IN-MH		1							Wandan Fort		WANDANFORT	17:50:00	74:02:00	43QCV9756672011	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114652	-2905884	Chandan Fort	V	17.833333	74.033333				FT	S	IND	IN-MH									Chandan Fort		CHANDANFORT	17:50:00	74:02:00	43QCV9756672011	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114639	-2935293	Waltair	N	17.721104	83.2894				RSTN	S	IND	IN-AP		1							Waltair		WALTAIR	17:43:16	83:17:22	44QQE4279360807	2013-01-16T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114639	-2935294	Waltair Junction	V	17.721104	83.2894				RSTN	S	IND	IN-AP									Waltair Junction		WALTAIRJUNCTION	17:43:16	83:17:22	44QQE4279360807	2013-01-16T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114626	-2935275	Walajah Road	V	12.971068	79.363414				RSTN	S	IND	IN-TN									Walajah Road		WALAJAHROAD	12:58:16	79:21:48	44PLV2248434505	2016-12-20T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114626	17939151	Wālājā Road Railway Station	N	12.971068	79.363414				RSTN	S	IND	IN-TN		1							Walaja Road Railway Station		WALAJAROADRAILWAYSTATION	12:58:16	79:21:48	44PLV2248434505	2016-12-20T00:00:00.000Z	2016-12-20T00:00:00.000Z		1,2,3,4,5	
5	-2114626	-2935277	Wālājā Road	V	12.971068	79.363414				RSTN	S	IND	IN-TN									Walaja Road		WALAJAROAD	12:58:16	79:21:48	44PLV2248434505	2016-12-20T00:00:00.000Z	2016-12-20T00:00:00.000Z		1,2,3,4,5	
5	-2114613	13913740	Wair Railroad Station	N	28.349454	77.699339				RSTN	S	IND	IN-UP		2							Wair Railroad Station		WAIRRAILROADSTATION	28:20:58	77:41:58	43RGM6459938875	2015-04-22T00:00:00.000Z	2015-04-22T00:00:00.000Z		1,2,3,4,5	
5	-2114613	-2935259	Wair	N	28.349454	77.699339				RSTN	S	IND	IN-UP		1							Wair		WAIR	28:20:58	77:41:58	43RGM6459938875	2015-04-22T00:00:00.000Z	2015-04-22T00:00:00.000Z		1,2,3,4,5	
5	-2114606	-2935251	Wagrod	N	23.975635	72.158017				RSTN	S	IND	IN-GJ		1							Wagrod		WAGROD	23:58:32	72:09:29	43QBG1080454445	2012-09-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114601	16352609	Waghode	V	21.279363	76.120686				RSTN	S	IND	IN-MH									Waghode		WAGHODE	21:16:46	76:07:14	43QFD1625953479	2015-07-14T00:00:00.000Z	2015-07-14T00:00:00.000Z		1,2,3,4,5	
5	-2114601	16352608	Waghode Railroad Station	N	21.279363	76.120686				RSTN	S	IND	IN-MH		2							Waghode Railroad Station		WAGHODERAILROADSTATION	21:16:46	76:07:14	43QFD1625953479	2015-07-14T00:00:00.000Z	2015-07-14T00:00:00.000Z		1,2,3,4,5	
5	-2114601	-2935244	Wāghoda	N	21.279363	76.120686				RSTN	S	IND	IN-MH		1							Waghoda		WAGHODA	21:16:46	76:07:14	43QFD1625953479	2015-07-14T00:00:00.000Z	2015-07-14T00:00:00.000Z		1,2,3,4,5	
5	-2114594	16567476	Wāgah Railroad Station	N	31.588457	74.561871				RSTN	S	IND	NULL		2							Wagah Railroad Station		WAGAHRAILROADSTATION	31:35:18	74:33:43	43RDQ5843294904	2012-08-22T00:00:00.000Z	2015-08-05T00:00:00.000Z		1,2,3,4,5	
5	-2114594	-2935236	Wāgah	N	31.588457	74.561871				RSTN	S	IND	NULL		1							Wagah		WAGAH	31:35:18	74:33:43	43RDQ5843294904	2012-08-22T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114589	-2935230	Wadwāna	N	22.153417	73.489162				RSTN	S	IND	IN-GJ		1							Wadwana		WADWANA	22:09:12	73:29:21	43QCE4420550583	2013-01-02T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114589	-2935216	Wadhwan Junction	V	22.153417	73.489162				RSTN	S	IND	IN-GJ									Wadhwan Junction		WADHWANJUNCTION	22:09:12	73:29:21	43QCE4420550583	2013-01-02T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114589	-2935212	Wadhwan	V	22.153417	73.489162				RSTN	S	IND	IN-GJ									Wadhwan		WADHWAN	22:09:12	73:29:21	43QCE4420550583	2013-01-02T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114582	-2935221	Wadi Bunder	V	18.95	72.833333				RSTN	S	IND	IN-MH									Wadi Bunder		WADIBUNDER	18:57:00	72:50:00	43QBA7184796696	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114582	-2935220	Wadi Bandar	N	18.95	72.833333				RSTN	S	IND	IN-MH		1							Wadi Bandar		WADIBANDAR	18:57:00	72:50:00	43QBA7184796696	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2114562	17135486	Waddiāram	N	17.972651	78.455359				RSTN	S	IND	IN-AP		1							Waddiaram		WADDIARAM	17:58:22	78:27:19	44QKE3050489007	2015-12-09T00:00:00.000Z	2015-12-09T00:00:00.000Z		1,2,3,4,5	
5	-2114562	6269864	Waddiarant Railroad Station	V	17.972651	78.455359				RSTN	S	IND	IN-AP									Waddiarant Railroad Station		WADDIARANTRAILROADSTATION	17:58:22	78:27:19	44QKE3050489007	2015-12-09T00:00:00.000Z	2015-12-10T00:00:00.000Z		1,2,3,4,5	
5	-2114562	-2935191	Waddiarām	V	17.972651	78.455359				RSTN	S	IND	IN-AP									Waddiaram		WADDIARAM	17:58:22	78:27:19	44QKE3050489007	2015-12-09T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
