rk	ufi	uni	full_name	nt	lat_dd	long_dd	efctv_dt	term_dt_f	term_dt_n	desig_cd	fc	cc_ft	adm1	ft_link	name_rank	lang_cd	transl_cd	script_cd	name_link	cc_nm	generic	full_nm_nd	sort_gen	sort_name	lat_dms	long_dms	mgrs	mod_dt_ft	mod_dt_nm	dialect_cd	display	gis_notes
5	-2114755	-2935458	West Melghāt	N	21.416667	77				FRST	V	IND	IN-MH		1							West Melghat		WESTMELGHAT	21:25:00	77:00:00	43QGD0730669584	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2109558	-2928520	Rupar Forest Division	V	31	76.5				FRST	V	IND	IN-PB									Rupar Forest Division		RUPARFORESTDIVISION	31:00:00	76:30:00	43RFQ4320730568	2003-02-07T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2109558	-2928413	Ropar	N	31	76.5				FRST	V	IND	IN-PB		1							Ropar		ROPAR	31:00:00	76:30:00	43RFQ4320730568	2003-02-07T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2102186	-2918525	Kyāsanūr State Forest	N	14.251928	75.074852				FRST	V	IND	IN-KA		1							Kyasanur State Forest		KYASANURSTATEFOREST	14:15:07	75:04:29	43PER0807475590	2013-01-25T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2098944	-2914159	Kainthū Forest	N	33.183333	74.6				FRST	V	IND	IN-JK		1							Kainthu Forest		KAINTHUFOREST	33:11:00	74:36:00	43SDS6271171683	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	-2095411	-2909474	East Melghāt	N	21.583333	77.333333				FRST	V	IND	IN-MH		1							East Melghat		EASTMELGHAT	21:35:00	77:20:00	43QGD4159588519	2003-02-11T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2,3,4,5	
5	6132423	16456019	Ilāqa Nāla Salāmābād Forest	N	34.034242	74.02336				FRST	V	IND,PAK	NULL							IND		Ilaqa Nala Salamabad Forest	FOREST	ILAQANALASALAMABADFOREST	34:02:03	74:01:24	43SDT0984466383	2018-08-08T00:00:00.000Z	2018-08-08T00:00:00.000Z		1,2	
5	6132689	6143487	Bosgai Forest	N	34.655652	74.955015				FRST	V	IND,PAK	NULL									Bosgai Forest		BOSGAIFOREST	34:39:20	74:57:18	43SDU9587834858	2018-08-28T00:00:00.000Z	2018-08-27T00:00:00.000Z		1,2	
5	6132369	6143150	Kingu Forest	N	34.682454	74.032346				FRST	V	IND,PAK	NULL		1		urd_Arab2Latn_HUN_			IND,PAK		Kingu Forest		KINGUFOREST	34:40:57	74:01:56	43SDU1135938255	2018-08-02T00:00:00.000Z	2015-01-22T00:00:00.000Z		1,2	
5	6132689	19055394	Bosgaigah Forest	N	34.655652	74.955015				FRST	V	IND,PAK	NULL		1					PAK		Bosgaigah Forest		BOSGAIGAHFOREST	34:39:20	74:57:18	43SDU9587834858	2018-08-28T00:00:00.000Z	2018-08-27T00:00:00.000Z		1,2	
5	6132423	19031307	Ilaqa Nala Salam Abad Forest	N	34.034242	74.02336				FRST	V	IND,PAK	NULL		1					PAK		Ilaqa Nala Salam Abad Forest		ILAQANALASALAMABADFOREST	34:02:03	74:01:24	43SDT0984466383	2018-08-08T00:00:00.000Z	2018-08-08T00:00:00.000Z		1,2	
5	6132423	6143204	Ilaqa Nāla Salāmābād Forest	V	34.034242	74.02336				FRST	V	IND,PAK	NULL							IND		Ilaqa Nala Salamabad Forest		ILAQANALASALAMABADFOREST	34:02:03	74:01:24	43SDT0984466383	2018-08-08T00:00:00.000Z	2015-07-28T00:00:00.000Z		1,2	
5	6132425	19031308	Ilaqa Uri Haidarabad Forest	N	34.031274	74.046681				FRST	V	IND,PAK	NULL		1					PAK		Ilaqa Uri Haidarabad Forest		ILAQAURIHAIDARABADFOREST	34:01:53	74:02:48	43SDT1199466033	2018-08-08T00:00:00.000Z	2018-08-08T00:00:00.000Z		1,2	
5	6132447	16456024	Kharas Forest	N	34.043151	74.133604				FRST	V	IND,PAK	NULL		1					IND		Kharas Forest	FOREST	KHARASFOREST	34:02:35	74:08:01	43SDT2003067279	2018-08-08T00:00:00.000Z	2015-07-28T00:00:00.000Z		1,2	
5	6132425	16456021	Ilāqa Uri Haidarābād Forest	N	34.031274	74.046681				FRST	V	IND,PAK	NULL							IND		Ilaqa Uri Haidarabad Forest	FOREST	ILAQAURIHAIDARABADFOREST	34:01:53	74:02:48	43SDT1199466033	2018-08-08T00:00:00.000Z	2018-08-08T00:00:00.000Z		1,2	
5	6132438	6143219	Hathlanga Forest	N	34.036568	74.096872				FRST	V	IND,PAK	NULL		1					IND,PAK		Hathlanga Forest	FOREST	HATHLANGAFOREST	34:02:12	74:05:49	43SDT1663366578	2018-08-08T00:00:00.000Z	2018-08-08T00:00:00.000Z		1,2	
5	6132447	6143228	Kharās Forest	V	34.043151	74.133604				FRST	V	IND,PAK	NULL									Kharas Forest		KHARASFOREST	34:02:35	74:08:01	43SDT2003067279	2018-08-08T00:00:00.000Z	2015-07-28T00:00:00.000Z		1,2	
5	6132425	6143206	Ilaqa Ūri Haidarābād	V	34.031274	74.046681				FRST	V	IND,PAK	NULL							IND		Ilaqa Uri Haidarabad		ILAQAURIHAIDARABAD	34:01:53	74:02:48	43SDT1199466033	2018-08-08T00:00:00.000Z	2015-07-28T00:00:00.000Z		1,2	
5	6134897	6145704	Rakh Lāiwā	V	33.7753	74.008112				FRST	V	IND,PAK	NULL								Rakh	Rakh Laiwa	RAKH	RAKHLAIWA	33:46:31	74:00:29	43SDT0815937684	2015-11-04T00:00:00.000Z	2018-04-14T00:00:00.000Z		1,2	
5	6134897	17027218	Lāiwāli Rakh	V	33.7753	74.008112				FRST	V	IND,PAK	NULL								Rakh	Laiwali Rakh	RAKH	LAIWALIRAKH	33:46:31	74:00:29	43SDT0815937684	2015-11-04T00:00:00.000Z	2015-11-04T00:00:00.000Z		1,2	
5	6134897	17027219	Laiwali Rakh	N	33.7753	74.008112				FRST	V	IND,PAK	NULL		1					PAK	Rakh	Laiwali Rakh	RAKH	LAIWALIRAKH	33:46:31	74:00:29	43SDT0815937684	2015-11-04T00:00:00.000Z	2018-04-14T00:00:00.000Z		1,2	
5	6200547	6216241	Khabalnār Forest	N	34.304425	74.901289				FRST	V	IND	IN-JK		1							Khabalnar Forest		KHABALNARFOREST	34:18:16	74:54:05	43SDT9091795915	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200627	6216321	Nāgdornār Forest	N	34.323143	74.98256				FRST	V	IND	IN-JK		1							Nagdornar Forest		NAGDORNARFOREST	34:19:23	74:58:57	43SDT9839697987	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200492	6216186	Wurapash Forest	N	34.252501	74.824825				FRST	V	IND	IN-JK		1							Wurapash Forest		WURAPASHFOREST	34:15:09	74:49:29	43SDT8387190167	2020-07-27T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200523	6216217	Wugmalnār Forest	N	34.306497	74.96332				FRST	V	IND	IN-JK		1							Wugmalnar Forest		WUGMALNARFOREST	34:18:23	74:57:48	43SDT9662596141	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200626	6216320	Gulābpathar Forest	N	34.326666	74.9732				FRST	V	IND	IN-JK		1							Gulabpathar Forest		GULABPATHARFOREST	34:19:36	74:58:24	43SDT9753598377	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200604	6216298	Andarwān Forest	V	34.338111	74.818033				FRST	V	IND	IN-JK									Andarwan Forest		ANDARWANFOREST	34:20:17	74:49:05	43SDT8326399661	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200699	6216393	Trunkhal Forest	N	34.4	74.980556				FRST	V	IND	IN-JK		1							Trunkhal Forest		TRUNKHALFOREST	34:24:00	74:58:50	43SDU9821306509	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6200522	15394995	Wanyenār Forest	N	34.315135	74.982386				FRST	V	IND	IN-JK		1							Wanyenar Forest		WANYENARFOREST	34:18:54	74:58:57	43SDT9837997099	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200530	6216224	Tsuntdon Forest	V	34.303431	74.954718				FRST	V	IND	IN-JK									Tsuntdon Forest		TSUNTDONFOREST	34:18:12	74:57:17	43SDT9583395802	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200496	6216190	Mazidnār Forest	V	34.26523	74.849097				FRST	V	IND	IN-JK									Mazidnar Forest		MAZIDNARFOREST	34:15:55	74:50:57	43SDT8610891575	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200640	15395024	Giyēr Nāk Forest	N	34.344108	74.961113				FRST	V	IND	IN-JK		1							Giyer Nak Forest		GIYERNAKFOREST	34:20:39	74:57:40	43SDU9642300312	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200642	6216336	Pahilnār Forest	N	34.344788	74.940679				FRST	V	IND	IN-JK		1							Pahilnar Forest		PAHILNARFOREST	34:20:41	74:56:26	43SDU9454400388	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200522	6216216	Wanyeāram Forest	V	34.315135	74.982386				FRST	V	IND	IN-JK									Wanyearam Forest		WANYEARAMFOREST	34:18:54	74:58:57	43SDT9837997099	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200649	6216343	Repiāngan Forest	N	34.339387	74.89292				FRST	V	IND	IN-JK		1							Repiangan Forest		REPIANGANFOREST	34:20:22	74:53:35	43SDT9015199793	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200639	6216333	Goās Forest	N	34.351592	74.949911				FRST	V	IND	IN-JK		1							Goas Forest		GOASFOREST	34:21:06	74:57:00	43SDU9539401142	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200618	6216312	Kachhnār Forest	N	34.323335	74.915159				FRST	V	IND	IN-JK		1							Kachhnar Forest		KACHHNARFOREST	34:19:24	74:54:55	43SDT9219598011	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200549	6216243	Kūtnār Forest	V	34.305717	74.880156				FRST	V	IND	IN-JK									Kutnar Forest		KUTNARFOREST	34:18:21	74:52:49	43SDT8897296061	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200496	15394990	Mazīdnār Forest	N	34.26523	74.849097				FRST	V	IND	IN-JK		1							Mazidnar Forest		MAZIDNARFOREST	34:15:55	74:50:57	43SDT8610891575	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200567	6216261	Arahom Forest	N	34.302197	74.826266				FRST	V	IND	IN-JK		1							Arahom Forest		ARAHOMFOREST	34:18:08	74:49:35	43SDT8401395677	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200579	6216273	Tsūnt Wali Wār Forest	N	34.298816	74.75713				FRST	V	IND	IN-JK		1							Tsunt Wali War Forest		TSUNTWALIWARFOREST	34:17:56	74:45:26	43SDT7765095316	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200779	6216473	Khach Forest	N	34.49373	74.848153				FRST	V	IND	IN-JK		1							Khach Forest		KHACHFOREST	34:29:37	74:50:53	43SDU8605916912	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200612	6216306	Shokdar Forest	N	34.319023	74.893221				FRST	V	IND	IN-JK		1							Shokdar Forest		SHOKDARFOREST	34:19:08	74:53:36	43SDT9017697535	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200659	6216353	Humilnār Forest	N	34.340728	74.853738				FRST	V	IND	IN-JK		1							Humilnar Forest		HUMILNARFOREST	34:20:27	74:51:13	43SDT8654799946	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200495	6216189	Gutilbāgh Forest	N	34.273966	74.843083				FRST	V	IND	IN-JK		1							Gutilbagh Forest		GUTILBAGHFOREST	34:16:26	74:50:35	43SDT8555692545	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200647	6216341	Poshnār Forest	N	34.333333	74.902778				FRST	V	IND	IN-JK		1							Poshnar Forest		POSHNARFOREST	34:20:00	74:54:10	43SDT9105799121	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6200794	6216488	Burdaij Forest	N	34.476148	74.766246				FRST	V	IND	IN-JK		1							Burdaij Forest		BURDAIJFOREST	34:28:34	74:45:58	43SDU7853414977	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200604	15395018	Andarwan Forest	N	34.338111	74.818033				FRST	V	IND	IN-JK		1							Andarwan Forest		ANDARWANFOREST	34:20:17	74:49:05	43SDT8326399661	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200530	15394996	Tsūntdon Forest	N	34.303431	74.954718				FRST	V	IND	IN-JK		1							Tsuntdon Forest		TSUNTDONFOREST	34:18:12	74:57:17	43SDT9583395802	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200549	15394999	Kuthnār Forest	N	34.305717	74.880156				FRST	V	IND	IN-JK		1							Kuthnar Forest		KUTHNARFOREST	34:18:21	74:52:49	43SDT8897296061	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200640	6216334	Giyerank Forest	V	34.344108	74.961113				FRST	V	IND	IN-JK									Giyerank Forest		GIYERANKFOREST	34:20:39	74:57:40	43SDU9642300312	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200584	6216278	Satwās Forest	N	34.315514	74.783247				FRST	V	IND	IN-JK		1							Satwas Forest		SATWASFOREST	34:18:56	74:47:00	43SDT8005897162	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200643	6216337	Gāmnār Forest	N	34.337155	74.937454				FRST	V	IND	IN-JK		1							Gamnar Forest		GAMNARFOREST	34:20:14	74:56:15	43SDT9424799542	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200502	6216196	Najawan Forest	N	34.244334	74.87087				FRST	V	IND	IN-JK		1							Najawan Forest		NAJAWANFOREST	34:14:40	74:52:15	43SDT8810989255	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6200696	6216390	Gangabal Forest	N	34.386995	74.985003				FRST	V	IND	IN-JK		1							Gangabal Forest		GANGABALFOREST	34:23:13	74:59:06	43SDU9862105067	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200605	6216299	Brimshan Forest	N	34.331884	74.82913				FRST	V	IND	IN-JK		1							Brimshan Forest		BRIMSHANFOREST	34:19:55	74:49:45	43SDT8428298969	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200787	6216481	Choatar Forest	N	34.484448	74.799316				FRST	V	IND	IN-JK		1							Choatar Forest		CHOATARFOREST	34:29:04	74:47:58	43SDU8157315891	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200634	6216328	Pushnār Forest	N	34.363604	74.973931				FRST	V	IND	IN-JK		1							Pushnar Forest		PUSHNARFOREST	34:21:49	74:58:26	43SDU9760302473	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200608	6216302	Miranār Forest	N	34.318546	74.848753				FRST	V	IND	IN-JK		1							Miranar Forest		MIRANARFOREST	34:19:07	74:50:56	43SDT8608597487	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200529	6216223	Khānannār Forest	N	34.298776	74.948109				FRST	V	IND	IN-JK		1							Khanannar Forest		KHANANNARFOREST	34:17:56	74:56:53	43SDT9522595286	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6200793	6216487	Brārbāz Forest	N	34.479106	74.783719				FRST	V	IND	IN-JK		1							Brarbaz Forest		BRARBAZFOREST	34:28:45	74:47:01	43SDU8014015302	2020-07-24T00:00:00.000Z	2014-12-05T00:00:00.000Z		1,2	
5	6201853	16833246	Neakka Forest	V	33.405608	74.218192				FRST	V	IND	IN-JK							PAK		Neakka Forest		NEAKKAFOREST	33:24:20	74:13:05	43SDS2730296527	2020-07-27T00:00:00.000Z	2015-09-25T00:00:00.000Z		1,2	
5	6201996	6217853	Kainyar Forest	N	34.35	74.166667				FRST	V	IND	IN-JK		1							Kainyar Forest		KAINYARFOREST	34:21:00	74:10:00	43SDU2336001279	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201940	6217797	Nariāla Forest	N	33.276342	74.22839				FRST	V	IND	IN-JK		1							Nariala Forest		NARIALAFOREST	33:16:35	74:13:42	43SDS2814482188	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201613	17001937	Durān	V	33.82133	74.22068				FRST	V	IND	IN-JK									Duran		DURAN	33:49:17	74:13:14	43SDT2788042619	2020-07-24T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201892	6217749	Bagla Forest	N	33.332622	74.191876				FRST	V	IND	IN-JK		1							Bagla Forest		BAGLAFOREST	33:19:57	74:11:31	43SDS2479288454	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201994	6217851	Galganjan Forest	N	34.413889	74.208333				FRST	V	IND	IN-JK		1							Galganjan Forest		GALGANJANFOREST	34:24:50	74:12:30	43SDU2724708333	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201896	16830405	Kainthi Shahpur Forest	V	33.327936	74.21601				FRST	V	IND	IN-JK									Kainthi Shahpur Forest		KAINTHISHAHPURFOREST	33:19:41	74:12:58	43SDS2703487917	2020-07-27T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201849	6217706	Banni Dhār Forest	N	33.4131	74.193455				FRST	V	IND	IN-JK		1							Banni Dhar Forest		BANNIDHARFOREST	33:24:47	74:11:36	43SDS2500897375	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201982	6217839	Chitiār Forest	N	33.262374	74.246207				FRST	V	IND	IN-JK		1							Chitiar Forest		CHITIARFOREST	33:15:45	74:14:46	43SDS2979280628	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201853	16833245	Jimgarh Forest	V	33.405608	74.218192				FRST	V	IND	IN-JK							PAK		Jimgarh Forest		JIMGARHFOREST	33:24:20	74:13:05	43SDS2730296527	2020-07-27T00:00:00.000Z	2015-09-25T00:00:00.000Z		1,2	
5	6201990	6217847	Batnār Forest	V	34.414243	74.158376				FRST	V	IND	IN-JK			eng						Batnar Forest		BATNARFOREST	34:24:51	74:09:30	43SDU2265608409	2020-07-24T00:00:00.000Z	2014-11-21T00:00:00.000Z		1,2	
5	6201892	16809696	Bagla Sherpur Forest	V	33.332622	74.191876				FRST	V	IND	IN-JK									Bagla Sherpur Forest		BAGLASHERPURFOREST	33:19:57	74:11:31	43SDS2479288454	2020-07-27T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201901	6217758	Pothi Forest	N	33.323502	74.203439				FRST	V	IND	IN-JK		1							Pothi Forest		POTHIFOREST	33:19:25	74:12:12	43SDS2586087434	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201929	6217786	Tarāla Forest	N	33.29993	74.209536				FRST	V	IND	IN-JK		1							Tarala Forest		TARALAFOREST	33:18:00	74:12:34	43SDS2640884817	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201615	6217460	Rakh Haefei	N	33.792636	74.06158				FRST	V	IND	IN-JK		1						Rakh	Rakh Haefei	RAKH	RAKHHAEFEI	33:47:33	74:03:42	43SDT1312739560	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201998	6217855	Surhalu Forest	V	34.358609	74.190158				FRST	V	IND	IN-JK									Surhalu Forest		SURHALUFOREST	34:21:31	74:11:25	43SDU2552802216	2020-07-24T00:00:00.000Z	2014-11-21T00:00:00.000Z		1,2	
5	6201276	6217121	Dāchhigām Forest	N	34.146347	74.96439				FRST	V	IND	IN-JK		1							Dachhigam Forest		DACHHIGAMFOREST	34:08:47	74:57:52	43SDT9671778383	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201991	15365643	Bherin Khud	N	34.34836	74.107986				FRST	V	IND	IN-JK		1							Bherin Khud		BHERINKHUD	34:20:54	74:06:29	43SDU1796101143	2020-07-24T00:00:00.000Z	2014-11-19T00:00:00.000Z		1,2	
5	6201278	6217123	Haran Forest	N	34.168606	74.761078				FRST	V	IND	IN-JK		1							Haran Forest		HARANFOREST	34:10:07	74:45:40	43SDT7798080877	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201274	6217119	Hāyan Forest	N	34.221156	74.945914				FRST	V	IND	IN-JK		1							Hayan Forest		HAYANFOREST	34:13:16	74:56:45	43SDT9501886679	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201896	6217753	Kainthi Nāla Forest	N	33.327936	74.21601				FRST	V	IND	IN-JK		1							Kainthi Nala Forest		KAINTHINALAFOREST	33:19:41	74:12:58	43SDS2703487917	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201995	6217852	Galiāli Forest	V	34.406266	74.083336				FRST	V	IND	IN-JK			eng						Galiali Forest		GALIALIFOREST	34:24:23	74:05:00	43SDU1575207584	2020-07-24T00:00:00.000Z	2014-11-21T00:00:00.000Z		1,2	
5	6201991	6217848	Bherin Khud Forest	V	34.34836	74.107986				FRST	V	IND	IN-JK									Bherin Khud Forest		BHERINKHUDFOREST	34:20:54	74:06:29	43SDU1796101143	2020-07-24T00:00:00.000Z	2014-11-21T00:00:00.000Z		1,2	
5	6201279	6217124	Rakh Khunamuh	N	34.059063	74.98967				FRST	V	IND	IN-JK		1						Rakh	Rakh Khunamuh	RAKH	RAKHKHUNAMUH	34:03:33	74:59:23	43SDT9904768705	2020-07-27T00:00:00.000Z	2015-08-04T00:00:00.000Z		1,2	
5	6201997	15365645	Saren	N	34.393526	74.10421				FRST	V	IND	IN-JK		1							Saren		SAREN	34:23:37	74:06:15	43SDU1765806154	2020-07-24T00:00:00.000Z	2014-11-19T00:00:00.000Z		1,2	
5	6201885	16832668	Kāshil Forest	V	33.344444	74.207021				FRST	V	IND	IN-JK									Kashil Forest		KASHILFOREST	33:20:40	74:12:25	43SDS2621189754	2020-07-27T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201607	6217452	Krishan Nāg	N	34.04594	74.968035				TREE	V	IND	IN-JK		1							Krishan Nag		KRISHANNAG	34:02:45	74:58:05	43SDT9705067250	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201993	6217850	Bujon Forest	N	34.497222	74.05				FRST	V	IND	IN-JK		1							Bujon Forest		BUJONFOREST	34:29:50	74:03:00	43SDU1278317699	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201997	6217854	Saren Forest	V	34.393526	74.10421				FRST	V	IND	IN-JK									Saren Forest		SARENFOREST	34:23:37	74:06:15	43SDU1765806154	2020-07-24T00:00:00.000Z	2014-11-21T00:00:00.000Z		1,2	
5	6201840	6217697	Kanthāla Forest	N	33.444894	74.227608				FRST	V	IND	IN-JK		1							Kanthala Forest		KANTHALAFOREST	33:26:42	74:13:39	43SDT2821000876	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201885	6217742	Kashil Forest	N	33.344444	74.207021				FRST	V	IND	IN-JK		1							Kashil Forest		KASHILFOREST	33:20:40	74:12:25	43SDS2621189754	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201614	17026870	Tindi	V	33.79526	74.204701				FRST	V	IND	IN-JK									Tindi		TINDI	33:47:43	74:12:17	43SDT2637939739	2020-07-24T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201612	6217457	Bānj	N	33.772222	74.152778				FRST	V	IND	IN-JK		1							Banj		BANJ	33:46:20	74:09:10	43SDT2155237223	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201874	16817046	Dungi Maniālān Forest	V	33.357554	74.206601				FRST	V	IND	IN-JK									Dungi Manialan Forest		DUNGIMANIALANFOREST	33:21:27	74:12:24	43SDS2618391208	2020-07-27T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201982	16817036	Chitiāri Forest	V	33.262374	74.246207				FRST	V	IND	IN-JK									Chitiari Forest		CHITIARIFOREST	33:15:45	74:14:46	43SDS2979280628	2020-07-27T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201615	17027217	Rakh Haveli	V	33.792636	74.06158				FRST	V	IND	IN-JK								Rakh	Rakh Haveli	RAKH	RAKHHAVELI	33:47:33	74:03:42	43SDT1312739560	2020-07-24T00:00:00.000Z	2018-04-14T00:00:00.000Z		1,2	
5	6201990	15365642	Batnār	N	34.414243	74.158376				FRST	V	IND	IN-JK		1							Batnar		BATNAR	34:24:51	74:09:30	43SDU2265608409	2020-07-24T00:00:00.000Z	2014-11-19T00:00:00.000Z		1,2	
5	6201977	6217834	Nāla Forest	N	33.255318	74.210614				FRST	V	IND	IN-JK		1							Nala Forest		NALAFOREST	33:15:19	74:12:38	43SDS2647179870	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201860	6217717	Rāmgarh Dhār Forest	N	33.386191	74.198078				FRST	V	IND	IN-JK		1							Ramgarh Dhar Forest		RAMGARHDHARFOREST	33:23:10	74:11:53	43SDS2541594389	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201849	16811549	Neakka Forest	V	33.4131	74.193455				FRST	V	IND	IN-JK									Neakka Forest		NEAKKAFOREST	33:24:47	74:11:36	43SDS2500897375	2020-07-27T00:00:00.000Z	2017-10-27T00:00:00.000Z		1,2	
5	6201992	6217849	Bod Nambal Forest	N	34.497222	74.016667				FRST	V	IND	IN-JK		1							Bod Nambal Forest		BODNAMBALFOREST	34:29:50	74:01:00	43SDU0972217728	2020-07-24T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201974	6217831	Kāhla Forest	N	33.267823	74.189441				FRST	V	IND	IN-JK		1							Kahla Forest		KAHLAFOREST	33:16:04	74:11:22	43SDS2451081271	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201853	6217710	Limgarh Forest	N	33.405608	74.218192				FRST	V	IND	IN-JK		1							Limgarh Forest		LIMGARHFOREST	33:24:20	74:13:05	43SDS2730296527	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
5	6201790	6217635	Katāriān Ban Forest	N	33.647222	74.191667				FRST	V	IND	IN-JK		1							Katarian Ban Forest		KATARIANBANFOREST	33:38:50	74:11:30	43SDT2504423335	2020-07-27T00:00:00.000Z	1993-09-01T00:00:00.000Z		1,2	
